,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
52,정담디,"카페,디저트",4.58,1740,99,대구 동구 동대구로 530,21:00에 영업 종료,010-9911-4410,,.,,"{'가성비가 좋아요': 537, '디저트가 맛있어요': 515, '친절해요': 408, '커피가 맛있어요': 387, '음료가 맛있어요': 208, '특별한 메뉴가 있어요': 164, '매장이 청결해요': 110, '인테리어가 멋져요': 36, '대화하기 좋아요': 30, '좌석이 편해요': 24, '사진이 잘 나와요': 22, '뷰가 좋아요': 22, '주차하기 편해요': 21, '화장실이 깨끗해요': 20, '집중하기 좋아요': 15, '빵이 맛있어요': 4, '음식이 맛있어요': 3, '음식이 빨리 나와요': 2, '재료가 신선해요': 1, '선물하기 좋아요': 1, '메뉴 구성이 알차요': 1, '비싼 만큼 가치있어요': 1, '건강한 맛이에요': 1, '종류가 다양해요': 1}",1383,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211005_199%2F1633409877877sRMlr_JPEG%2Fs2GkjxTMpdI0OVPZVa69mtzu.jpeg.jpg"""
53,나나케이크 경북대점,케이크전문,4.43,56,25,대구 북구 대학로23길 32,21:00에 영업 종료,0507-1417-9585,,생크림 수제 케이크입니다 사전 예약하시면 행복한 추억을 선물하실수 있습니다,,"{'디저트가 맛있어요': 14, '가성비가 좋아요': 14, '친절해요': 11, '선물하기 좋아요': 8, '특별한 메뉴가 있어요': 7, '커피가 맛있어요': 3, '집중하기 좋아요': 2, '주문제작을 잘해줘요': 1, '음료가 맛있어요': 1, '인테리어가 멋져요': 1, '주차하기 편해요': 1, '사진이 잘 나와요': 1, '매장이 청결해요': 1, '대화하기 좋아요': 1, '뷰가 좋아요': 1}",35,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20161002_10%2F1475388923803JuUAC_JPEG%2F20160927_214408.jpg"""
54,어쓰커피,"카페,디저트",4.65,248,70,대구 북구 대학로23길 6,21:30에 라스트오더,0507-1377-0925,,,,"{'디저트가 맛있어요': 132, '커피가 맛있어요': 128, '친절해요': 85, '음료가 맛있어요': 81, '인테리어가 멋져요': 71, '대화하기 좋아요': 55, '매장이 청결해요': 43, '사진이 잘 나와요': 34, '특별한 메뉴가 있어요': 34, '좌석이 편해요': 20, '가성비가 좋아요': 20, '집중하기 좋아요': 15, '화장실이 깨끗해요': 11, '뷰가 좋아요': 4, '아늑해요': 2, '메뉴 구성이 알차요': 1, '비싼 만큼 가치있어요': 1, '종류가 다양해요': 1}",230,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221206_15%2F16703119969405ahRP_JPEG%2F1670311910345.jpg"""
55,파리바게뜨 경대북문점,베이커리,4.6,1104,35,대구 북구 대학로17길 1 1층,22:30에 영업 종료,053-944-8216,,파리바게뜨 경대북문점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,,"{'빵이 맛있어요': 431, '친절해요': 171, '매장이 청결해요': 121, '가성비가 좋아요': 61, '커피가 맛있어요': 38, '음료가 맛있어요': 34, '특별한 메뉴가 있어요': 25, '좌석이 편해요': 18, '대화하기 좋아요': 16, '인테리어가 멋져요': 12, '집중하기 좋아요': 10, '주차하기 편해요': 6, '사진이 잘 나와요': 6, '화장실이 깨끗해요': 6, '뷰가 좋아요': 5, '매장이 넓어요': 2, '디저트가 맛있어요': 1, '음식이 맛있어요': 1, '오래 머무르기 좋아요': 1, '종류가 다양해요': 1}",665,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190125_175%2F1548414157618X3SmS_JPEG%2F3TNVP9tXbTke6b7bfMvq1lrK.jpeg.jpg"""
56,유영,"카페,디저트",0.0,16,42,대구 북구 복현로 27 1층,21:00에 영업 종료,,,,,"{'친절해요': 13, '디저트가 맛있어요': 10, '커피가 맛있어요': 9, '음료가 맛있어요': 6, '인테리어가 멋져요': 5, '매장이 청결해요': 4, '집중하기 좋아요': 4, '대화하기 좋아요': 4, '특별한 메뉴가 있어요': 3, '뷰가 좋아요': 2, '주차하기 편해요': 1, '사진이 잘 나와요': 1}",16,
57,굽굽쿠키,"카페,디저트",0.0,39,9,대구 북구 산격로10길 37 굽굽쿠키,20:00에 영업 종료,0507-1360-5754,,수제쿠키 및 휘낭시에 수제구움과자 전문점입니다. 답례품 선물세트 포장가능합니다,,"{'디저트가 맛있어요': 36, '친절해요': 22, '가성비가 좋아요': 14, '특별한 메뉴가 있어요': 10, '커피가 맛있어요': 7, '매장이 청결해요': 6, '음료가 맛있어요': 5, '종류가 다양해요': 2, '빵이 맛있어요': 1, '아늑해요': 1, '음식이 맛있어요': 1, '포장이 깔끔해요': 1}",39,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230316_179%2F1678954691388SGHEq_JPEG%2F38A84E22-BF12-4FB1-9F16-A7E4BAA89D26.jpeg"""
58,썸카페,카페,4.79,61,12,대구 북구 대학로 73-1,24:00에 영업 종료,010-2305-7154,,"경북대학교 북문에 위치한 24시간 카페입니다.
2019년 10월 2일 오픈하여 현재까지 24시간 영업을 하고 있습니다.
합리적인 가격으로 비주얼보다는 맛에 신경 쓰고 있습니다.
대표메뉴는 레몬커피 SOME!!
진짜 초코라떼 초코블루밍
아주 찐한 딸기라떼 딸기블루밍!!
얼음을 넣지않고 만드는 딸기스무디!

코로나 전에는 웨이팅 하는 카페였는데. 지금은 한산하네요.
많이들 찾아주시고 카공하러 많이 오세요!!
여러가지 조언과 불편한점을 알려주시면 바꿔 나가도록 하겠습니다.
24시간 프린터 가능하며 몇가지의 보드게임도 무료로 이용할수 있습니다.",,"{'집중하기 좋아요': 8, '커피가 맛있어요': 7, '인테리어가 멋져요': 6, '친절해요': 6, '대화하기 좋아요': 6, '좌석이 편해요': 5, '음료가 맛있어요': 5, '매장이 청결해요': 4, '디저트가 맛있어요': 3, '사진이 잘 나와요': 3, '가성비가 좋아요': 3, '뷰가 좋아요': 3, '아늑해요': 1, '특별한 메뉴가 있어요': 1}",23,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200212_57%2F1581489027798TrCb7_JPEG%2Fh9Ic0VXSmRQdWnpS2-6ubPhU.jpg"""
59,유즈,"카페,디저트",0.0,14,14,대구 북구 대현로19길 38-1 1층,연중무휴,0507-1485-0545,,"24시간 운영 카페 유즈입니다! 새벽, 일요일, 공휴일에는 기본 무인으로 운영되오나 상황에 따라 무인 운영시간에 변동이 생길 수 있습니다. 감사합니다 :)",,"{'오래 머무르기 좋아요': 8, '커피가 맛있어요': 6, '집중하기 좋아요': 6, '가성비가 좋아요': 5, '매장이 청결해요': 5, '차분한 분위기에요': 4, '좌석이 편해요': 4, '디저트가 맛있어요': 4, '음료가 맛있어요': 4, '친절해요': 4, '매장이 넓어요': 3, '특별한 메뉴가 있어요': 3, '화장실이 깨끗해요': 3, '아늑해요': 2, '대화하기 좋아요': 1}",13,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230427_137%2F16825986816932xlYj_PNG%2F20230427_212726.png"""
60,모모앤,케이크전문,4.5,65,188,대구 동구 아양로 172,,0507-1408-7203,,"정직한 재료로 만드는 디저트샵입니다.
특별한날에 케이크는 물론,
모든날.모든곳에서 즐길수 있는 마카롱,구움과자등
함께 할께요..",,"{'디저트가 맛있어요': 16, '선물하기 좋아요': 11, '매장이 청결해요': 11, '친절해요': 9, '특별한 메뉴가 있어요': 6, '인테리어가 멋져요': 3, '가성비가 좋아요': 3, '커피가 맛있어요': 2, '사진이 잘 나와요': 2, '집중하기 좋아요': 1, '대화하기 좋아요': 1, '화장실이 깨끗해요': 1}",30,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200316_157%2F1584337795437MG4zv_JPEG%2FYO7LyqhoTK2nPEAvTiaqPjrS.jpg"""
61,츄러스1500 경대북문점,"카페,디저트",0.0,138,90,대구 북구 대동로10길 16 1층,21:30에 라스트오더,0507-1368-1520,,,,"{'디저트가 맛있어요': 97, '가성비가 좋아요': 69, '특별한 메뉴가 있어요': 52, '친절해요': 41, '커피가 맛있어요': 30, '매장이 청결해요': 30, '음료가 맛있어요': 24, '대화하기 좋아요': 5, '좌석이 편해요': 4, '인테리어가 멋져요': 4, '화장실이 깨끗해요': 4, '주차하기 편해요': 3, '집중하기 좋아요': 3, '빵이 맛있어요': 2, '음식이 맛있어요': 2, '종류가 다양해요': 2, '컨셉이 독특해요': 1, '재료가 신선해요': 1, '아이와 가기 좋아요': 1, '양이 많아요': 1}",138,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_199%2F1653372653128wycvB_JPEG%2F%25B7%25D5%25C3%25F2_%25C5%25A9%25B8%25B2%25C4%25A1%25C1%25EE.jpg"""
62,카페달달 경북대점,"카페,디저트",0.0,154,41,대구 북구 대동로6길 38-2 1층 카페달달 경북대점,20:00에 영업 종료,010-5553-6552,,"* 1호(16*5cm), 2호(19*5cm) 케이크, 포토케이크 주문제작 예약받습니다.
5일전 디자인과 문구를 정하셔서 매장으로 연락 부탁드립니다.",,"{'디저트가 맛있어요': 81, '친절해요': 72, '인테리어가 멋져요': 55, '커피가 맛있어요': 54, '특별한 메뉴가 있어요': 42, '음료가 맛있어요': 34, '매장이 청결해요': 33, '가성비가 좋아요': 26, '사진이 잘 나와요': 23, '대화하기 좋아요': 14, '화장실이 깨끗해요': 5, '뷰가 좋아요': 5, '좌석이 편해요': 2, '주차하기 편해요': 2, '음식이 맛있어요': 1, '집중하기 좋아요': 1}",151,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221012_271%2F1665581810199dzNAJ_JPEG%2F20221011_111938.jpg"""
63,아틀리에빈 경북대점,카페,4.57,238,99,"대구 북구 대학로 67-1 1,2층",23:35에 라스트오더,053-959-1306,,"경북대 북문앞 1,2층 120평 넓은 매장의 공부하기 좋은 카페이며 분위기 또한 모던합니다",,"{'커피가 맛있어요': 28, '집중하기 좋아요': 25, '음료가 맛있어요': 18, '친절해요': 16, '매장이 청결해요': 14, '좌석이 편해요': 11, '가성비가 좋아요': 11, '대화하기 좋아요': 11, '디저트가 맛있어요': 10, '인테리어가 멋져요': 7, '화장실이 깨끗해요': 3, '특별한 메뉴가 있어요': 2, '메뉴 구성이 알차요': 1, '사진이 잘 나와요': 1, '뷰가 좋아요': 1}",82,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170828_96%2F1503901871150CAftR_JPEG%2FLvoSIj0YPrHDK7CMtIoUztsZ.jpg"""
64,웃찌커피,"카페,디저트",0.0,84,27,대구 북구 대현로9길 49 1층,20:00에 영업 종료,0507-1381-5771,,"'Woodzy Coffee'는 'Wood'+'Cozy'의 합성어로, 따뜻한 원목과 아늑하고 편안한 분위기의 카페입니다. 한국어 발음 '웃찌(^-^)'는 고객님에게 맛있는 커피와 디저트로 행복한 웃음을 드리고 싶다는 의미입니다.
Have a Woodzy Day :)

Insta. @woodzycoffee",,"{'커피가 맛있어요': 33, '친절해요': 22, '음료가 맛있어요': 20, '대화하기 좋아요': 14, '가성비가 좋아요': 12, '인테리어가 멋져요': 9, '매장이 청결해요': 9, '디저트가 맛있어요': 7, '특별한 메뉴가 있어요': 6, '사진이 잘 나와요': 4, '좌석이 편해요': 3, '집중하기 좋아요': 2, '주차하기 편해요': 1}",56,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230103_230%2F16727354846319HmIz_JPEG%2FF81AC2CC-2932-4F1B-9ADE-304ECD42D9CA.jpeg"""
65,할리스 경북대북문점,카페,4.59,1145,34,대구 북구 대학로17길 3,22:00에 영업 종료,053-951-9990,,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 [커피의 즐거움]입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",,"{'커피가 맛있어요': 285, '음료가 맛있어요': 153, '집중하기 좋아요': 122, '매장이 청결해요': 97, '대화하기 좋아요': 93, '디저트가 맛있어요': 88, '친절해요': 88, '좌석이 편해요': 86, '인테리어가 멋져요': 40, '화장실이 깨끗해요': 37, '특별한 메뉴가 있어요': 27, '가성비가 좋아요': 24, '뷰가 좋아요': 17, '음악이 좋아요': 8, '주차하기 편해요': 5, '사진이 잘 나와요': 3, '매장이 넓어요': 1, '오래 머무르기 좋아요': 1}",608,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg"""
66,투썸플레이스 경북대점,카페,4.39,683,61,대구 북구 대학로 65,02:00에 영업 종료,053-953-9353,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_219%2F1441008370463RVMqw_JPEG%2F156851585662223_0.jpeg"""
67,팍스카페재즈,"카페,디저트",4.56,78,69,대구 동구 동부로 156-1 2층,23:00에 영업 종료,0507-1304-9106,,,,"{'인테리어가 멋져요': 20, '커피가 맛있어요': 18, '음료가 맛있어요': 15, '대화하기 좋아요': 12, '디저트가 맛있어요': 10, '친절해요': 9, '집중하기 좋아요': 9, '좌석이 편해요': 6, '뷰가 좋아요': 6, '사진이 잘 나와요': 4, '매장이 청결해요': 4, '특별한 메뉴가 있어요': 3, '매장이 넓어요': 1, '화장실이 깨끗해요': 1}",43,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200813_32%2F1597302710606A25ff_JPEG%2FKk4g-1Avt5hOUDiGoG39exVN.jpg"""
68,동구르르,아이스크림,0.0,598,84,대구 동구 동부로32길 7 지하1층,24:00에 영업 종료,0507-1443-0609,,구슬아이스크림 전문점 동구르르 입니다 :),,"{'디저트가 맛있어요': 461, '친절해요': 419, '매장이 청결해요': 270, '특별한 메뉴가 있어요': 227, '가성비가 좋아요': 139, '사진이 잘 나와요': 115, '인테리어가 멋져요': 102, '음료가 맛있어요': 53, '대화하기 좋아요': 29, '음식이 빨리 나와요': 18, '음식이 맛있어요': 18, '커피가 맛있어요': 13, '뷰가 좋아요': 13, '포장이 깔끔해요': 12, '좌석이 편해요': 11, '종류가 다양해요': 11, '양이 많아요': 10, '메뉴 구성이 알차요': 9, '아늑해요': 5, '화장실이 깨끗해요': 5, '컨셉이 독특해요': 4, '아이와 가기 좋아요': 4, '야외 공간이 멋져요': 4, '재료가 신선해요': 3, '비싼 만큼 가치있어요': 3, '집중하기 좋아요': 3, '주차하기 편해요': 2, '차분한 분위기에요': 1, '반려동물과 가기 좋아요': 1, '특별한 날 가기 좋아요': 1, '건강한 맛이에요': 1}",598,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230522_134%2F1684742051784j6ozi_JPEG%2F20230517_153740.jpg"""
69,오프더커프,"카페,디저트",0.0,69,21,대구 북구 대학로17길 12-1,20:30에 라스트오더,0507-1490-2922,,경대북문 무지개공영주차장 맞은편에 위치한 카페 입니다.,,"{'커피가 맛있어요': 56, '인테리어가 멋져요': 44, '디저트가 맛있어요': 27, '친절해요': 26, '사진이 잘 나와요': 23, '음료가 맛있어요': 17, '매장이 청결해요': 14, '대화하기 좋아요': 11, '좌석이 편해요': 8, '특별한 메뉴가 있어요': 8, '화장실이 깨끗해요': 6, '주차하기 편해요': 4, '가성비가 좋아요': 3, '뷰가 좋아요': 3, '아늑해요': 2, '차분한 분위기에요': 1, '음악이 좋아요': 1, '오래 머무르기 좋아요': 1}",69,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230630_300%2F16880943028216e4h6_JPEG%2FKakaoTalk_20230614_154145954_02.jpg"""
70,이디야커피 대구환승센터점,카페,4.41,828,10,대구 동구 동부로 156,23:00에 영업 종료,053-741-1774,,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",,"{'커피가 맛있어요': 182, '음료가 맛있어요': 128, '친절해요': 107, '가성비가 좋아요': 82, '디저트가 맛있어요': 76, '매장이 청결해요': 67, '대화하기 좋아요': 66, '좌석이 편해요': 50, '집중하기 좋아요': 25, '화장실이 깨끗해요': 24, '특별한 메뉴가 있어요': 21, '뷰가 좋아요': 14, '인테리어가 멋져요': 13, '사진이 잘 나와요': 7, '주차하기 편해요': 4, '음식이 빨리 나와요': 2, '혼밥하기 좋아요': 1, '음식이 맛있어요': 1, '종류가 다양해요': 1}",456,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_277%2F1698892786311vReTQ_JPEG%2FSNS%25B1%25E2%25C5%25B8_%25B3%25D7%25C0%25CC%25B9%25F6%25C3%25A4%25B3%25CE_%25BB%25EA%25B8%25AE%25BF%25C0%25BD%25C3%25C1%25F02%2528%25B8%25DE%25B4%25BA%2529.jpg"""
71,디저트랩 코코,"카페,디저트",4.99,137,77,대구 동구 동부로34길 4 1층,21:00에 영업 종료,0507-1342-6672,,"안녕하세요. 디저트랩 코코입니다.

신세계백화점 맞은편 카페 골목에 위치하고 있으며 계절에 맞춰 시즌성으로 프렌치디저트를 준비하고있습니다.
디저트와 함께하시기 좋은 음료로 커피류와 T2사의 블렌딩티, 넌커피류가 준비되어있습니다.
애프터눈티세트는 예약제로 운영중입니다.

발길이 닿으신 모든 분들께 감사드립니다. :)

프랑스 요리/제과학교
Le Cordon bleu, Brisbane campus
Diplome de Patissier",,"{'디저트가 맛있어요': 85, '친절해요': 61, '특별한 메뉴가 있어요': 57, '인테리어가 멋져요': 34, '음료가 맛있어요': 31, '매장이 청결해요': 28, '커피가 맛있어요': 21, '사진이 잘 나와요': 16, '가성비가 좋아요': 4, '대화하기 좋아요': 4, '좌석이 편해요': 1, '코스요리가 알차요': 1, '선물하기 좋아요': 1, '비싼 만큼 가치있어요': 1, '특별한 날 가기 좋아요': 1, '집중하기 좋아요': 1, '뷰가 좋아요': 1}",97,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_74%2F1646387710153iFe41_JPEG%2F%25BF%25DC%25B0%25FC.jpg"""
72,빙수제이 경북대점,빙수,0.0,134,139,대구 동구 경대로 34 1층 빙수제이 경북대점,23:00에 영업 종료,0507-1426-5017,,"빙수제이 경북대점 2월 오픈

1등급 서울우유베이스로 만든
눈꽃우유빙수 전문점입니다.

배달의 민족 맛집랭킹 1위
어떤맛인지 확실하게 보여드리겠습니다.

역대급 인생빙수 꼭 한번만 드셔보세요.
한번만 드신분은 없습니다.

맛과 퀄리티 보장합니다.

곧 맛있는 수박빙수 출시예정입니다

떡볶이도 정말 맛있어요.

크로플은 하루 한정판매

빙수 포장할인 2000원
빙수 1개 무료배달",,"{'디저트가 맛있어요': 124, '친절해요': 82, '특별한 메뉴가 있어요': 62, '매장이 청결해요': 58, '음료가 맛있어요': 57, '가성비가 좋아요': 52, '인테리어가 멋져요': 22, '사진이 잘 나와요': 16, '커피가 맛있어요': 13, '대화하기 좋아요': 13, '양이 많아요': 7, '음식이 빨리 나와요': 5, '포장이 깔끔해요': 4, '집중하기 좋아요': 4, '종류가 다양해요': 4, '뷰가 좋아요': 4, '음식이 맛있어요': 3, '좌석이 편해요': 2, '아늑해요': 2, '주차하기 편해요': 2, '혼밥하기 좋아요': 1, '비싼 만큼 가치있어요': 1, '화장실이 깨끗해요': 1}",133,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230228_31%2F167757751999028oxs_PNG%2F1677577485671.png"""
73,커피디 신암점,카페,0.0,41,21,대구 동구 아양로 29 1층,22:00에 영업 종료,0507-0284-4319,,"농장이나 인위적으로 키워낸 원두가 아닌
REAL 동티모르 고지대 천연야생에서 자란 원두를
현지인의 손으로 직접 한알한알 채집하고
현지매니저의 가공공장을통해 수매가공된 원두를 사용합니다.",,"{'커피가 맛있어요': 27, '친절해요': 23, '음료가 맛있어요': 17, '가성비가 좋아요': 12, '매장이 청결해요': 11, '대화하기 좋아요': 11, '디저트가 맛있어요': 8, '화장실이 깨끗해요': 5, '인테리어가 멋져요': 4, '좌석이 편해요': 3, '특별한 메뉴가 있어요': 2, '집중하기 좋아요': 2, '선물하기 좋아요': 1, '포장이 깔끔해요': 1, '주차하기 편해요': 1, '뷰가 좋아요': 1}",41,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230624_262%2F1687596736103l6JKE_JPEG%2FIMG_3633.jpeg"""
74,블라인드멜론 테크노점,카페,4.56,45,46,대구 북구 경대로17길 42 1층 블라인드멜론,20:00에 영업 종료,0507-1319-4795,,경북대학교 테크노문 맞은편에 위치한 카페 '블라인드멜론 (Blind Melon)' 입니다.,,"{'커피가 맛있어요': 13, '음료가 맛있어요': 8, '친절해요': 5, '디저트가 맛있어요': 4, '가성비가 좋아요': 4, '매장이 청결해요': 4, '집중하기 좋아요': 3, '인테리어가 멋져요': 2, '특별한 메뉴가 있어요': 1}",20,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201231_52%2F1609394614372cpkKI_JPEG%2FOOY03n0FrqlIYUIWhury_DVf.jpeg.jpg"""
75,다니상점,브런치,4.53,216,115,대구 동구 신암북로7길 99,10:00에 영업 시작,053-985-7739,,"homemade
sandwich & salad
healthy food
takeout",,"{'음식이 맛있어요': 92, '재료가 신선해요': 58, '친절해요': 41, '가성비가 좋아요': 28, '특별한 메뉴가 있어요': 24, '매장이 청결해요': 15, '혼밥하기 좋아요': 13, '인테리어가 멋져요': 7, '양이 많아요': 7, '뷰가 좋아요': 3, '아늑해요': 1, '주차하기 편해요': 1, '건강한 맛이에요': 1}",115,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211024_119%2F1635087355407r3ufP_JPEG%2FqwMkMBTuQsXo8lGliPg6MrZr.jpeg.jpg"""
76,삼송빵집 동대구역사점,베이커리,4.47,5838,321,대구 동구 동대구로 550,22:00에 영업 종료,053-955-3039,,1957년부터 지금까지 3대를 이어온 저희 삼송빵집은 대구를 대표하는 빵집으로 고객님들께 추억과 정성의 맛을 선사하겠습니다.,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230719_189%2F16897437811334czfp_PNG%2F2023_%25C5%25EB%25BF%25C1.png"""
77,컴포즈커피 경북대점,카페,4.47,286,23,대구 북구 대학로23길 16,21:00에 영업 종료,010-9699-6111,,,,"{'친절해요': 56, '커피가 맛있어요': 55, '가성비가 좋아요': 55, '매장이 청결해요': 40, '음료가 맛있어요': 36, '특별한 메뉴가 있어요': 36, '인테리어가 멋져요': 28, '대화하기 좋아요': 24, '디저트가 맛있어요': 21, '좌석이 편해요': 18, '사진이 잘 나와요': 18, '집중하기 좋아요': 14, '뷰가 좋아요': 12, '화장실이 깨끗해요': 10, '음식이 맛있어요': 5, '메뉴 구성이 알차요': 4, '비싼 만큼 가치있어요': 3, '특별한 날 가기 좋아요': 3, '주차하기 편해요': 2, '컨셉이 독특해요': 1, '아늑해요': 1, '양이 많아요': 1, '종류가 다양해요': 1}",195,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190922_300%2F1569146036398t0CN8_JPEG%2FYOJ9Y-d2StaHRWQ7ag8GoNkr.jpg"""
78,베르데,"카페,디저트",4.92,189,29,대구 북구 대학로15길 11 3층,21:00에 영업 종료,0507-1382-4836,,분위기 좋은 장소와 맛있는 음료로 모시겠습니다 여기 오면 기분 좋은 일만,,"{'인테리어가 멋져요': 76, '친절해요': 71, '음료가 맛있어요': 65, '매장이 청결해요': 61, '커피가 맛있어요': 55, '디저트가 맛있어요': 48, '집중하기 좋아요': 48, '뷰가 좋아요': 39, '대화하기 좋아요': 38, '좌석이 편해요': 35, '화장실이 깨끗해요': 28, '사진이 잘 나와요': 27, '가성비가 좋아요': 19, '특별한 메뉴가 있어요': 11, '주차하기 편해요': 2, '아늑해요': 1, '룸이 잘 되어있어요': 1}",155,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211006_299%2F1633499509617meD4k_JPEG%2FDacSVs9I-GZYJAekRVlxMM3s.jpeg.jpg"""
79,멜팅구스토,아이스크림,0.0,98,57,대구 동구 아양로34길 9 1층,22:00에 영업 종료,0507-1307-6085,,"매장에서 직접 만드는 이탈리안 수제 젤라또 전문점입니다.
오시는 모든 분들이 지친 삶에 여유와 즐거움을 얻으셨으면 좋겠습니다.

- 남은 포장은 냉동고에 넣어두셨다가 다시드시기 20분전에 꺼내놨다가 드시면 더욱 맛있어요!
-제품 특성상 한번 반출 된 제품은 교환이 어려우며 컵120cc는 따로 포장이 안되는 점 양해 부탁드립니다.",,"{'디저트가 맛있어요': 73, '친절해요': 55, '특별한 메뉴가 있어요': 42, '매장이 청결해요': 35, '사진이 잘 나와요': 17, '인테리어가 멋져요': 15, '커피가 맛있어요': 10, '가성비가 좋아요': 10, '대화하기 좋아요': 8, '음료가 맛있어요': 6, '아늑해요': 2, '집중하기 좋아요': 2, '차분한 분위기에요': 1, '좌석이 편해요': 1, '메뉴 구성이 알차요': 1, '오래 머무르기 좋아요': 1}",95,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231012_165%2F1697087380273Fm4Pr_JPEG%2FKakaoTalk_20230909_155358454_15.jpg"""
